0.69793;0.21629;-2.0496
0.63738;1.1195;-4.6431
-0.23774;0.29397;0.33011
-0.51221;-1.2105;2.2008
3.0581;-0.68991;0.60203
0.013956;-1.152;0.56975
4.1595;-3.0188;2.6646
-2.7379;-43.132;-31.318
0.40748;-7.5645;0.38105
-0.28059;-0.076758;-1.0293
-0.49779;-0.54687;-0.63559
115.79;3.3233;3.3811
-0.032743;-0.49902;-4.2106
0.36363;-0.61054;-1.1897
-0.22879;6.4622;2.8362
-0.22345;-308.23;0.68062
2.3045;-1.3526;-2.5052
-0.049017;-4.6285;-0.033441
6.8424;0.42822;-0.52082
3.1693;1.4975;-0.55658
-0.31109;0.0091386;-0.038855
-4.3532;-2.7236;1.8135
-2.0801;1.9402;-2.0539
0.99092;0.3122;8.3548
4.1778;-14.416;1.2027
-5.2904;-0.15576;2.5282
-1.2824;1.9055;-0.35663
-0.032422;-1.2491;3.5538
2.0156;-0.15882;-55.764
-3.9414;0.19449;-0.47973
-3.692;1.2065;-0.18764
2.3751;-1.662;0.84954
0.86641;-0.65021;-0.5432
-0.037775;1.3163;2.9448
-7.8255;3.5038;-1.2265
0.47389;0.28789;0.015379
-0.023711;0.1205;0.89726
0.90743;1.577;-2.2616
0.53552;-1.2094;0.52039
4.6991;1.4054;-0.56562
-5.8624;-2.0215;2.6458
1.2251;25.098;-0.16262
0.33344;0.67192;1.2042
-0.268;-2.9908;0.28011
-0.0301;-1.6365;-1.2165
0.75955;-2.2254;-0.9927
-0.50612;-5.2329;0.087498
2.0069;-0.30656;-0.048918
-0.018937;183.34;16.874
6.1558;-0.62295;1.3761
1.1378;-0.62335;-1.6588
-0.19979;1.8557;4.7712
3.8561;0.01462;-1.8124
0.3486;-4.5784;2.293
-0.14973;4.093;-4.1361
-0.22051;0.28435;0.069402
-0.62536;0.84156;3.8141
0.69406;-0.31309;20.874
-0.98338;0.016177;-3.5744
1.0327;0.76227;2.5629
-4.8775;15.479;-0.30909
20.23;8.0818;1.2119
7.7682;-0.1823;-0.56935
4.5336;-2.1197;-2.63
-1.3404;0.45217;-7.5674
0.040717;0.084755;-1.0553
-0.099346;0.70574;2.0638
-0.1897;214.86;0.92492
13.421;0.3168;-0.064207
0.043951;0.57337;-0.43078
-3.1046;3.6946;0.17089
-0.45588;1.3079;0.42477
-0.51364;-0.11136;8.0739
-0.55401;7.6999;-7.9973
-0.096695;-4.4373;-1.0311
-0.31081;0.81913;-3.3532
4.6479;1.1415;-7.0569
-3.1303;1.5625;-4.2199
-8.639;0.36329;1.3111
-0.13512;0.35435;-0.42789
-1.352;2.5028;-0.27298
1.7204;-1.6255;-1.6177
0.98117;-2.4919;9.9243
0.18965;-1.5649;0.01062
0.29104;-18.079;-35.707
0.046606;0.89001;3.2848
0.78209;-3.3969;-0.3769
-0.089647;12.16;2.927
1.8016;-2.4501;-2.2242
-1.5098;-1.5945;0.040844
-2.1889;3.7502;0.46849
-3.3207;2.7058;-0.28349
-2.3168;0.24442;-1.634
-0.74039;1.8034;1.8893
0.28671;0.35894;-1.1969
-1.3976;0.73296;2.7348
0.0635;-0.26838;3.237
0.32232;-5.4482;-0.10422
-0.2251;-0.56809;0.95487
-9.7881;-0.83983;0.25932
0.74814;-0.33625;-1.4449
