-0.49053;-0.16485;-19.091
-0.19587;-0.88101;1.1969
0.15842;7.9393;-3.5013
-2.8462;-0.85073;-1.8469
-0.66425;-0.43987;0.050819
1.2351;0.57809;-0.40523
0.56573;-3.6951;0.73471
3.4222;-0.15234;4.6585
-1.1542;0.021028;0.39498
-4.0642;-2.159;-1.121
0.21263;-0.24026;0.51063
-1.5463;1.7788;0.0084298
0.099082;1.3327;-0.29563
1.646;0.22061;-0.4601
1.2752;0.77913;-2.8484
-0.99839;3.3735;0.36811
-23.915;-1.1782;0.19191
2.7198;-0.10322;-3.2526
0.54569;-5.9445;1.5109
-4.1738;0.41331;-10.258
-8.3249;-1.4329;-2.2472
-0.31821;-0.51997;-7.9699
0.10152;7.7655;-1.0521
0.746;-1.6982;2.2882
-0.8449;1.4957;2.3699
-1.4989;0.51716;0.47534
0.42057;-0.22401;1.9748
0.32605;1.0591;1.3654
1.7379;4.72;-3.3719
0.11701;8.6304;-7.1624
0.079241;1.2554;0.1729
0.58838;-0.40185;-1.1936
-2.3359;-0.26833;0.57011
-0.030681;-0.11403;-0.24952
-1.1719;-0.017764;-1.6061
-0.13592;-0.25886;0.13175
-2.1697;-0.30015;0.3869
-1.2543;-0.95705;-0.21822
0.10863;1.6613;-1.8709
-0.58897;0.4303;-2.0351
1.3733;-5.3637;0.66331
1.3514;0.97453;0.6682
-0.42077;0.13741;-13.463
0.96172;-0.38447;7.8024
0.54098;1.2054;2.2134
1.0961;-0.00037265;0.11269
-1.3375;1.5077;-1.8913
-0.91389;-0.85267;1.4978
0.91599;-3.9124;0.44047
-0.25621;1.9202;-1.6816
2.3815;-0.16012;-0.5254
1.18;-0.34045;-1.7796
0.60757;-0.50027;0.61833
-1.0008;-0.40988;-1.1446
-0.58985;-0.010937;-0.16808
0.52064;0.98321;-0.43879
0.34754;3.2472;4.1982
-4.8199;0.58986;-3.1438
0.4645;-8.051;-18.672
-0.91984;3.2042;2.1151
-0.030032;0.53104;-1.7831
-2.3979;-1.7681;-16.337
-0.046444;0.47172;15.92
1.2295;0.36714;-0.12582
-0.59279;0.99654;-1.6405
0.37308;1.8251;-7.9802
-16.724;-0.039141;-0.5175
-0.98349;-0.12582;21.688
9.3449;-7.2772;0.259
0.50051;1.0448;-3.2662
0.34014;0.8876;-0.0047598
0.0014871;-1.0659;-1.5039
6.8671;-0.14645;0.37751
-4.9698;0.067415;0.49461
-55.814;0.029268;-5.5508
9.8707;1.5659;1.8484
0.90747;-1.3708;0.46941
0.26862;1.2634;0.084895
-5.1879;-4.0992;-1.0159
0.46825;-1.1817;-2.1992
4.127;2.4374;-0.50164
-0.14578;-0.61599;0.65045
0.25362;-1.3218;10.495
0.2135;-2.3625;0.36578
0.30841;1.0791;-0.2221
20.801;1.0689;2.4865
0.88585;0.67309;-1.3953
35.885;-22.443;0.74063
3.2584;0.16746;0.64825
-0.40167;0.78829;217.99
-0.0003105;-0.48756;1.2587
-0.68924;-0.66256;-8.9007
-6.4393;0.29933;-0.40465
-0.14084;1.3099;-1.339
2.7078;2.1096;-2.7248
0.36587;-1.3992;0.17157
0.17496;-0.016193;-0.12849
0.094472;0.72462;-0.97471
7.0739;-0.3179;-13.422
1.3429;0.36973;-22.848
1.2023;-0.31601;-2.701
