1.2302;-1.5823;-0.49643
7.8619;0.38909;-0.20904
-1.6181;0.11492;1.4847
1.1602;-0.049022;-0.85877
1.0635;1.5459;-3.8925
0.04674;1.3937;0.65863
-1.3199;0.0024705;-2.0704
0.21919;3.2664;-2.0216
0.73616;0.25451;-1.511
-2.4762;1.419;-17.703
7.4378;-3.7493;5.0779
-0.1824;-2.3085;1.2441
-8.2813;5.9503;-1.7212
-1.1666;-1.0059;-0.14865
-0.3601;0.29123;-2.5876
-4.7494;6.949;2.5241
-0.75198;-0.30917;0.67477
0.5265;-0.30196;5.4594
-0.094389;2.3857;0.18018
8.7413;0.81112;-1.047
4.0733;-1.5804;1.9567
-11.667;0.60194;4.9003
3.3622;1.0529;2.2804
-0.28513;65.171;-1.0262
-1.148;0.02796;-2.4912
2.6658;-0.3539;171.5
0.54911;24.538;-1.4263
-1.0252;-0.74678;-0.55245
23.288;4.5571;-0.22712
1.6437;0.88255;0.37741
0.75857;-1.469;-0.5615
0.77196;0.58655;-2.5637
1.0661;-1.4528;0.13559
1.0721;-2.216;1.7452
-9.254;-4.09;-0.82464
4.323;-0.5612;-2.5802
-3.8007;-1.4523;-5.2483
2.2002;-0.020673;-3.3935
-1.5452;0.40866;1.0041
-3.3476;2.7882;-0.034552
1.2914;-0.64253;-2.9036
-1.0207;-88.906;2.6016
-0.53953;1.0661;1.2496
0.06862;4.59;-0.34495
0.0302;0.16526;0.15446
0.27948;0.42612;1.0423
-3.2492;-0.2502;-0.05141
-1.6939;-2.2414;-0.97254
-6.1028;-0.28908;-2.5995
-2.5063;-0.39193;-0.21561
0.2818;25.482;0.24564
1.9126;0.081073;-0.878
6.2859;0.1777;-0.28989
1.4829;-1.1567;1.2067
-0.27489;-1.0542;-2.6457
1.5348;1.4408;-1.5886
-0.57531;-6.8869;0.31461
0.2851;0.4733;-0.18686
-1.3772;5.1127;-1.919
-0.58082;0.15985;0.42646
-1.1973;-1.7603;-0.030519
-24.284;-0.22491;0.025243
0.064467;-0.5269;-0.4759
0.53916;1.773;-2.2448
0.12786;0.35309;-0.84436
-0.41257;6.7172;0.064916
-1.1955;1.6195;0.31887
-0.43526;1.1196;-5.8512
-2.5446;-10.042;6.0874
4.5262;1.3959;1.5382
11.247;-7.6207;0.30093
-0.24261;-3.397;-1.2093
2.8433;-0.85823;-0.42746
0.049414;0.33469;0.84414
0.51449;-1.3706;1.8159
0.68369;-1.4072;-2.1388
10.575;-1.961;9.3059
3.2883;2.3686;-0.99404
-0.052962;1.1296;1.977
-0.71221;1.3323;1.4718
-0.060047;0.68854;-0.57952
-0.3598;3.6627;1.6691
22.074;-2.0385;0.059413
-3.4344;-2.6637;-0.67275
0.67319;0.17577;-10.938
0.32398;-0.863;-0.80248
-0.15687;-1.3924;-2.5539
26.246;-137.25;2.9258
1.0605;1.0523;-12.649
5.9354;0.55694;4.6579
3.5589;-0.19453;-0.91142
0.77248;-5.2614;-0.45684
-7.7576;-0.7774;-0.001504
-1.4205;-9.1737;2.0107
-0.12281;1.5575;-0.19395
-12.763;-5.1756;-0.45206
-1.4096;1.3217;-1.0016
-1.6885;-0.18985;0.49469
0.42049;-4.7972;0.83711
1.2781;0.94551;-0.89635
2.3475;1.6141;-0.61678
