-55.554;0.71315;0.59956
0.55217;0.38775;0.9472
2.9813;-0.38298;-0.98966
10.168;0.31707;-0.71429
-0.1365;0.44566;0.71995
0.078801;0.57764;-3.0108
-0.21424;-0.63818;1.2941
-0.0063298;-0.62475;9.882
-0.044621;2.734;-2.1213
-2.3727;1.386;8.9931
-10.74;5.8659;-3.6202
1.1939;0.9772;0.7464
1.5432;2.7325;4.1115
1.1437;2.8986;1.713
0.26984;-0.91476;0.10616
0.80168;17.42;1.4752
-1.2345;-0.44359;-0.55257
0.50198;0.028399;-4.1326
1.4718;-0.70467;0.46307
-0.036679;-2.6528;-0.35401
0.24914;0.957;-3.3419
0.41332;-6.787;0.23762
7.4948;0.69234;-0.65369
-3.2297;-0.48151;0.79517
-2.2651;0.022665;-0.59192
-16.198;-0.42127;5.3548
0.27606;-0.12938;1.3418
0.13099;0.57617;1.3384
0.51607;-0.61847;-0.45518
-5.099;-1.3194;4.4682
-0.30317;4.0389;4.1123
-1.5884;-1.7423;0.93355
-4.6905;2.1081;-345.16
-0.28594;0.65603;1.1603
-0.54682;2.2124;0.12521
2.5365;-0.93749;-0.62782
-35.125;-3.9845;0.93012
1.6456;-0.24972;-0.14451
0.23736;0.42333;-0.3138
1.011;0.90905;1.5461
-31.072;1.4717;0.096928
-0.56386;2.1054;0.69895
12.295;-1.028;-12.397
0.92272;0.034607;-0.67891
-0.023238;-1.0429;5.565
2.694;-1.9491;0.002307
1.3738;-0.4021;-1.6606
17.827;2.7896;-1.8986
-14.115;-2.8891;-7.3682
-1.2987;1.0449;3.4765
0.53227;-2.3133;2.2012
0.11253;5.2394;1.2365
0.97207;2.479;-0.30926
0.45557;-0.57944;0.13649
-1.0601;-0.95429;-0.8586
-0.094871;-0.15905;2.5187
-0.21672;2.1744;-0.49454
-0.89987;-0.56334;-0.15583
1.6389;-2.1691;1.7427
3.9945;16.883;-1.2624
0.67281;0.92435;-1.8687
0.17695;-31.547;-1.2175
3.3339;1.4291;-0.62641
0.23109;0.88358;0.85878
-25.018;-3.9195;-5.9768
-1.0171;8.312;0.17154
-1.2124;-0.054462;-0.081498
-0.60763;1.0412;0.019051
-3.0059;-1.0227;-0.92236
0.37782;-1.5127;-0.01798
5.026;-0.23828;-0.17564
-0.55758;8.5831;-0.90482
1.658;-0.54317;-2.3578
0.32079;5.014;-11.836
5.7448;-12.542;-1.095
0.43385;1.1274;0.72252
3.3419;6.4747;-1.0111
0.8931;1.3071;4.9631
-0.1665;-0.17642;1.0986
-0.89501;-2.5984;-0.57005
-0.25547;1.7116;0.64111
-0.68364;36.025;-14.684
-0.29209;0.60841;0.95675
8.2239;1.0778;-3.9236
0.97874;3.8773;2.2532
-1.019;-0.96651;-0.96785
-1.5467;-2.9249;4.4124
-2.0856;-0.50827;-0.44857
0.1457;0.43803;2.5674
1.72;0.96858;-0.10929
0.70433;1.6617;-0.90233
-0.040282;1.276;-0.13956
-1.2233;1.4041;-2.7107
-0.90975;-0.0056973;0.004229
-1.0901;-1.7121;1.197
0.66084;0.87521;1.4392
0.33066;1.4936;-0.77466
-0.10287;-8.2413;0.89221
10.658;-0.87927;0.58831
-0.60362;-43.023;-0.73844
-8.1928;0.39791;0.598
