-5.0145;-0.39817;0.19808
0.24292;-0.061394;1.0476
0.9765;-0.6183;-0.81798
3.8417;-0.71382;-0.59976
12.093;-1.2204;-0.19105
-3.0145;-1.5383;-1.9033
4.6376;-0.68786;-2.0524
0.25727;-1.1347;0.30047
-0.174;1.1744;5.1727
-0.18745;-0.56124;-1.5847
66.427;-1.4749;7.2965
-0.36136;0.69588;-0.8588
-3.7283;0.66168;1.1617
-0.44317;-65.047;6.7052
0.6969;-3.5193;0.50535
3.3544;1.1248;-2.7577
0.38188;-0.16452;0.89848
3.8131;-5.044;2.1727
0.21863;2.26;-2.0707
-2.9847;7.0974;1.241
0.14424;0.27472;0.7891
0.7987;-4.3984;0.98522
-0.30935;23.178;3.2645
0.61644;-1.3573;-0.25117
0.7844;0.99591;1.6483
-1.6272;3.3738;-0.61846
-0.10457;3.3864;1.0576
0.65877;-0.55463;-0.67604
0.40867;-6.604;-0.95226
-2.0018;6.3244;-0.010519
-7.5798;-10.176;5.1036
0.18218;0.64535;11.612
0.64824;-0.34684;-0.19352
1.4041;1.3834;0.034802
0.71523;5.3614;2.6257
482.73;-0.29788;12.727
-0.41197;0.6057;0.64782
0.83995;0.44569;1.5346
-3.9423;68.941;-0.28517
1.7413;2.5818;0.85198
0.64575;-5.2847;0.29588
-0.62561;-0.38719;2.1238
-1.0526;-1.1776;0.08615
-14.383;-0.21267;1.1116
-3.5381;-0.70017;-0.10762
-33.09;-3.7453;-0.14104
0.84247;1.0318;2.0072
4.6155;0.39491;-2.0155
0.75942;-0.49202;1.1562
-1.1907;0.64675;-0.84789
-0.67177;0.70984;-2.5005
1.0968;0.44301;0.68087
-0.14962;-0.49042;-1.9051
0.5993;0.55252;0.0058498
0.56289;1.2879;-0.10987
-1.0262;-0.40229;-0.041321
1.3261;2.3819;0.9676
0.61312;-6.7005;0.58462
-5.2476;1.7683;-1.9229
0.021897;-0.78271;0.99519
-2.6041;1.1226;-0.1961
-0.75891;-0.61503;-0.51234
5.0575;-0.91021;-0.70923
-0.46683;-2.3299;0.04088
0.2164;0.20985;-1.8788
0.15341;-1.8876;-2.1071
1.2051;-0.49333;1.0682
0.48595;-1.8774;0.72601
2.1258;-1.2327;-0.74452
9.4058;2.6111;0.12095
-11.072;0.035877;-0.86933
0.41994;-2.3267;-0.51652
-3.5564;0.34992;1.7852
0.50174;0.26527;-0.48059
-1.9049;0.86781;-2.2878
-0.69305;1.792;0.36176
104.86;25.687;4.2636
-0.768;6.9977;-1.4686
-3.9828;1.9639;-0.44414
-3.47;3.3564;2.1181
0.081132;-1.5501;0.81205
-1.1647;-5.4442;-0.76681
9.1635;-0.83749;7.7808
0.70824;6.9275;-0.44761
-3.1212;0.12464;-0.87847
1.5514;9.498;-0.03025
3.4623;-12.135;-0.65591
-0.077304;3.4833;-0.89676
-0.58921;3.4424;8.5532
0.82327;-0.21829;0.82823
0.41161;-0.81618;1.6062
-1.3888;-0.83478;-0.10244
1.5441;-51.714;-0.27224
-0.51816;0.59436;-0.24642
-0.88303;-2.6212;-3.3399
-1.4203;-0.040458;-15.052
-0.14689;1.0976;11.091
0.31897;0.23793;4.7758
-26.481;0.67351;2.1918
-0.04684;-1.8209;-0.9542
0.76579;1.3665;-2.9211
