-55.554;14.898
0.55217;1.0715
2.9813;-0.39507
10.168;20.909
-0.1365;75.946
0.078801;-11.32
-0.21424;-0.44163
-0.0063298;-0.026317
-0.044621;-0.6882
-2.3727;-2.7083
-10.74;-1.2644
1.1939;0.79499
1.5432;0.42201
1.1437;1.2088
0.26984;0.35596
0.80168;0.18545
-1.2345;0.86808
0.50198;-0.63555
1.4718;-1.5768
-0.036679;-0.4519
0.24914;-0.44692
0.41332;-0.7899
7.4948;-1.3049
-3.2297;-0.13901
-2.2651;0.93065
-16.198;0.23395
0.27606;1.9633
0.13099;0.51836
0.51607;-3.4736
-5.099;0.2657
-0.30317;-0.042785
-1.5884;0.23233
-4.6905;-0.17202
-0.28594;0.075431
-0.54682;7.0607
2.5365;-1.4181
-35.125;0.7963
1.6456;0.45531
0.23736;0.62876
1.011;0.50668
-31.072;-0.38175
-0.56386;-1.4613
12.295;5.7979
0.92272;0.33875
-0.023238;3.7233
2.694;2.9872
1.3738;-0.69867
17.827;0.51087
-14.115;-0.41775
-1.2987;-0.37567
0.53227;-0.68632
0.11253;-2.2821
0.97207;0.52296
0.45557;-0.94514
-1.0601;-1.0728
-0.094871;0.13809
-0.21672;0.17635
-0.89987;-1.4379
1.6389;3.5305
3.9945;-0.66499
0.67281;-0.080916
0.17695;0.352
3.3339;-0.66176
0.23109;3.4003
-25.018;0.19784
-1.0171;-0.80726
-1.2124;-0.38083
-0.60763;-0.0058685
-3.0059;0.21564
0.37782;-0.61685
5.026;0.49242
-0.55758;-0.36872
1.658;7.149
0.32079;-1.0813
5.7448;1.1587
0.43385;-0.2782
3.3419;1.0037
0.8931;0.41314
-0.1665;-16.19
-0.89501;1.2167
-0.25547;0.88988
-0.68364;-2.6849
-0.29209;-1.8994
8.2239;-0.54081
0.97874;-0.18091
-1.019;-0.17
-1.5467;-0.19334
-2.0856;1.871
0.1457;-15.595
1.72;1.4184
0.70433;-0.70228
-0.040282;1.7362
-1.2233;-2.141
-0.90975;3.2964
-1.0901;0.8639
0.66084;0.20593
0.33066;-2.0801
-0.10287;-0.45207
10.658;5.1381
-0.60362;-1.2825
-8.1928;0.13473
0.71315;0.40172
0.38775;-1.3692
-0.38298;-2.9661
0.31707;-0.35683
0.44566;0.83775
0.57764;-1.8839
-0.63818;-5.859
-0.62475;-4.6079
2.734;-3.7864
1.386;1.7204
5.8659;2.3789
0.9772;-0.22998
2.7325;0.66887
2.8986;-0.75012
-0.91476;-2.7238
17.42;0.75519
-0.44359;-0.65372
0.028399;0.6772
-0.70467;1.8319
-2.6528;-0.40576
0.957;-1.3003
-6.787;-5.0303
0.69234;5.2316
-0.48151;-1.8088
0.022665;25.311
-0.42127;-1.4352
-0.12938;-1.8971
0.57617;1.2009
-0.61847;-1.8046
-1.3194;-0.19094
4.0389;-0.23662
-1.7423;-0.63348
2.1081;0.2904
0.65603;0.72506
2.2124;-0.73954
-0.93749;-6.3082
-3.9845;-1.15
-0.24972;-0.13833
0.42333;0.36599
0.90905;-1.02
1.4717;0.82712
2.1054;-0.018283
-1.028;0.69024
0.034607;-2.5053
-1.0429;-0.27152
-1.9491;-1.7359
-0.4021;-2.2883
2.7896;0.87705
-2.8891;-4.7515
1.0449;1.5136
-2.3133;1.3883
5.2394;-0.72376
2.479;0.55497
-0.57944;-4.4801
-0.95429;1.3153
-0.15905;10.976
2.1744;2.7193
-0.56334;0.19798
-2.1691;0.13052
16.883;0.78736
0.92435;-3.258
-31.547;-0.39921
1.4291;0.25419
0.88358;-1.3607
-3.9195;-1.7572
8.312;-0.25649
-0.054462;3.2138
1.0412;-5.003
-1.0227;4.1275
-1.5127;-5.56
-0.23828;0.27782
8.5831;0.97011
-0.54317;8.5482
5.014;-0.40643
-12.542;0.54056
1.1274;-1.9256
6.4747;-0.32712
1.3071;0.24782
-0.17642;-0.55596
-2.5984;-0.80036
1.7116;-0.41516
36.025;-1.5137
0.60841;1.3157
1.0778;3.83
3.8773;-0.82367
-0.96651;23.207
-2.9249;1.8561
-0.50827;-4.0768
0.43803;16.607
0.96858;-2.3651
1.6617;-6.058
1.276;-1.1479
1.4041;-4.5869
-0.0056973;0.18637
-1.7121;0.21648
0.87521;1.6058
1.4936;-0.12287
-8.2413;1.2119
-0.87927;-0.18055
-43.023;-2.9068
0.39791;-0.16959
0.59956;1.0231
0.9472;11.051
-0.98966;0.29947
-0.71429;-0.364
0.71995;-0.41636
-3.0108;-2.0466
1.2941;0.013767
9.882;-31.642
-2.1213;-0.14483
8.9931;7.0115
-3.6202;1.1131
0.7464;1.3829
4.1115;1.5894
1.713;9.5165
0.10616;-1.4499
1.4752;-3.2029
-0.55257;-0.099704
-4.1326;1.1634
0.46307;-0.67062
-0.35401;-0.017157
-3.3419;2.3941
0.23762;0.95215
-0.65369;0.50097
0.79517;0.35659
-0.59192;-0.81987
5.3548;1.0057
1.3418;1.3501
1.3384;0.76889
-0.45518;-0.14475
4.4682;-8.8175
4.1123;-2.5699
0.93355;-2.8386
-345.16;0.42654
1.1603;-1.8322
0.12521;0.85622
-0.62782;6.4805
0.93012;3.7536
-0.14451;0.672
-0.3138;1.3168
1.5461;0.51618
0.096928;1.9413
0.69895;0.48242
-12.397;0.41237
-0.67891;7.2755
5.565;1.5911
